signal_date,outcome_date,code,name,boards,height_bucket,theme,H,H_prev,leader_absent,leader_any_absent,height_drop,height_new_high,leader_baoliang,prev_leader_baoliang,theme_alive,theme_dead,same_theme_broken,loose_theme_broken,tier,is_new_high,is_sub_high,is_mid_2_3,is_legacy_near,one_price_today,zt_next,promote,one_word_next,tradable_zt,zha_next,zha_change_rate,boards_next,zt_d2,promote_d2,zt_d3,same_theme_baoliang
2026-01-05,2026-01-06,002931,锋龙股份,7,5+,机器人概念,7,6,False,True,False,False,False,True,True,False,False,True,new_high,True,False,False,False,True,True,True,True,False,False,,8,True,True,True,False
2026-01-05,2026-01-06,002413,雷科防务,4,4,商业航天,7,6,False,True,False,False,False,True,True,False,True,True,legacy_near,False,False,False,True,True,True,True,False,True,False,,5,True,True,False,False
2026-01-05,2026-01-06,002718,友邦吊顶,3,3,实控人变更,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,4,True,True,False,False
2026-01-05,2026-01-06,002757,南兴股份,3,3,人工智能,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,4,False,False,True,False
2026-01-05,2026-01-06,001231,农心科技,2,2,农业,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-05,2026-01-06,002131,利欧股份,2,2,人工智能,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,6.9355,,False,False,False,False
2026-01-05,2026-01-06,002151,北斗星通,2,2,商业航天,7,6,False,True,False,False,False,True,True,False,True,True,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-05,2026-01-06,002735,王子新材,2,2,军工,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-05,2026-01-06,002766,索菱股份,2,2,无人驾驶,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-05,2026-01-06,003039,顺控发展,2,2,数字经济,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-05,2026-01-06,300058,蓝色光标,2,2,人工智能,7,6,False,True,False,False,False,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-05,2026-01-06,600266,城建发展,2,2,商业航天,7,6,False,True,False,False,False,True,True,False,True,True,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,False,False
2026-01-05,2026-01-06,600498,烽火通信,2,2,商业航天,7,6,False,True,False,False,False,True,True,False,True,True,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-05,2026-01-06,601698,中国卫通,2,2,商业航天,7,6,False,True,False,False,False,True,True,False,True,True,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-06,2026-01-07,001331,胜通能源,13,5+,机器人概念,13,7,False,False,False,True,False,False,False,False,False,False,new_high,True,False,False,False,False,True,True,True,False,False,,14,False,False,False,False
2026-01-06,2026-01-07,002931,锋龙股份,8,5+,机器人概念,13,7,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,True,True,True,True,False,False,,9,True,True,True,False
2026-01-06,2026-01-07,002413,雷科防务,5,5+,商业航天,13,7,False,False,False,True,False,False,False,False,False,False,legacy_near,False,False,False,True,False,True,True,False,True,False,,6,False,False,False,False
2026-01-06,2026-01-07,002718,友邦吊顶,4,4,实控人变更,13,7,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,True,True,False,True,False,,5,False,False,False,False
2026-01-06,2026-01-07,002757,南兴股份,4,4,人工智能,13,7,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,,False,False,,,True,False,False,False
2026-01-06,2026-01-07,001231,农心科技,3,3,农业,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-06,2026-01-07,002151,北斗星通,3,3,商业航天,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,4.9663,,False,False,False,False
2026-01-06,2026-01-07,002766,索菱股份,3,3,智能驾驶,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,-3.4106,,False,False,False,False
2026-01-06,2026-01-07,600266,城建发展,3,3,商业航天,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,4,False,False,False,False
2026-01-06,2026-01-07,601698,中国卫通,3,3,商业航天,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,True,False
2026-01-06,2026-01-07,000516,国际医学,2,2,脑机接口,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,True,False,False,,False,False,,,False,False,False,False
2026-01-06,2026-01-07,001210,金房能源,2,2,股权转让,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-06,2026-01-07,001225,和泰机电,2,2,新型工业化,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-06,2026-01-07,002173,创新医疗,2,2,脑机接口,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,3,True,True,False,False
2026-01-06,2026-01-07,002195,岩山科技,2,2,脑机接口,13,7,False,False,False,True,False,False,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,3,True,True,False,False
